,kalimat_id,kata,sense,kalimat,freq
1211,803247,jalan,190b,bayangkan jalan ageung melewati jalur cugenang sebagus sekarangujar ahmad nasai seharihari akrab dikenal warga gasol sebutan apih iyang,2
1212,804115,jalan,1902,pembangunan arena struktur dihancurkan 29 agustus 2010 jalan pembangunan arena fonte nova proyek dikonfirmasi tuan rumah piala dunia 2014,1
1213,804115,jalan,1904,pembangunan arena struktur dihancurkan 29 agustus 2010 jalan pembangunan arena fonte nova proyek dikonfirmasi tuan rumah piala dunia 2014,1
1214,804115,jalan,1905,pembangunan arena struktur dihancurkan 29 agustus 2010 jalan pembangunan arena fonte nova proyek dikonfirmasi tuan rumah piala dunia 2014,1
1215,805447,jalan,1901,ramai setahun membuka kafe citadelweg jalan veteran i no,1
1216,805447,jalan,1901,ramai setahun membuka kafe citadelweg jalan veteran i no 10 jakarta pusat 1947,1
1217,805447,jalan,190b,ramai setahun membuka kafe citadelweg jalan veteran i no,1
1218,806249,jalan,1901,kampusnya beralamat jalan turangga nomor 3741 bandung 40263,1
1219,806249,jalan,190b,kampusnya beralamat jalan turangga nomor 3741 bandung 40263,2
1220,807243,jalan,1901,sebelah kiri kanan jalan masuk dusun barisan pohon resede gliricideae gamal pokok batang berukuran kekar berumur tua tajuknya menyatu membentuk terowongan hidup ratusan meter,1
1221,807243,jalan,1902,sebelah kiri kanan jalan masuk dusun barisan pohon resede gliricideae gamal pokok batang berukuran kekar berumur tua tajuknya menyatu membentuk terowongan hidup ratusan meter,2
1222,807698,jalan,1904,sekawan tinggal kesederhanaan keprihatinan memiliki semangat menimba ilmu jalan tempuh mudah,1
1223,807698,jalan,1904,sekawan tinggal kesederhanaan keprihatinan memiliki semangat menimba ilmu jalan tempuhtidaklah mudah,1
1224,807698,jalan,1906,sekawan tinggal kesederhanaan keprihatinan memiliki semangat menimba ilmu jalan tempuh mudah,1
1225,807720,jalan,1901,gedung rik terletak jalan prof dr sudjono d pusponegoro kampus ui depok,1
1226,807720,jalan,190b,gedung rik terletak jalan prof dr sudjono d pusponegoro kampus ui depok,2
1227,808687,jalan,1901,kampus sekkau jalan budi kemulyaan jakarta pindah komplek markas wingdik 5 lanud halim perdanakusuma tanggal 12 september 1978,1
1228,808687,jalan,190b,kampus sekkau jalan budi kemulyaan jakarta pindah komplek markas wingdik 5 lanud halim perdanakusuma tanggal 12 september 1978,2
1229,809748,jalan,1901,2013 didirakanlah smp negeri 54 bandung berlokasi jalan utsman bin affan kelurahan rancanumpang kecamatan gedebage kota bandung,1
1230,809748,jalan,1901,memenuhi kebutuhan masyarakat bandung timur daerah gedebage memiliki sekolah menengah negeri swasta 2013 didirakanlah smp negeri 54 bandung berlokasi jalan utsman bin affan kelurahan rancanumpang kecamatan gedebage kota bandung,1
1231,809748,jalan,190b,memenuhi kebutuhan masyarakat bandung timur daerah gedebage memiliki sekolah menengah negeri swasta 2013 didirakanlah smp negeri 54 bandung berlokasi jalan utsman bin affan kelurahan rancanumpang kecamatan gedebage kota bandung,1
1232,809879,jalan,1901,pelajaran 19921993 kampus stm negeri 5 bandung pindah jalan pajajaran nomor 92 bandung jalan soekarno hatta komplek riung bandung,2
1233,809879,jalan,190b,pelajaran 19921993 kampus stm negeri 5 bandung pindah jalan pajajaran nomor 92 bandung jalan soekarno hatta komplek riung bandung,1
1234,810313,jalan,1901,kegiatan belajar mengajar bertahap dipindahkan kampus jalan ngagel jaya no,1
1235,810313,jalan,1901,kegiatan belajar mengajar bertahap dipindahkan kampus jalan ngagel jaya no 7377 dilengkapi gedung laboratorium,1
1236,810313,jalan,190b,kegiatan belajar mengajar bertahap dipindahkan kampus jalan ngagel jaya no,1
1237,810440,jalan,1901,1969 quainton jalan masyarakat dibentuk tujuan pengawetan stasiun,1
1238,810440,jalan,190b,1969 quainton jalan masyarakat dibentuk tujuan pengawetan stasiun,1
1239,810440,jalan,190b,1969 quainton jalan masyarakat dibentuk tujuan pengawetan stasiun,1
1240,811671,jalan,1901,jalur jalan cilacapwangon via jeruklegi mengalami kerusakan,2
1241,811671,jalan,190b,jalur jalan cilacapwangon via jeruklegi mengalami kerusakan,1
1242,812670,jalan,1901,memperbaiki pengendalian jalan bergelombang perbandingan bobot tersuspensi tersuspensi efektif dinaikkan,1
1243,812670,jalan,1901,memperbaiki traksi kecepatan menikung jarak pengereman diperpendek pengendalian jalan bergelombang perbandingan bobot tersuspensi tersuspensi efektif dinaikkan,2
1244,812743,jalan,1901,seberang jalan masjid terletak makam pangeran syarif hamid alkadrie keturunan sultan syarif abdurrahman alkadrie pendiri kesultanan pontianak,2
1245,812743,jalan,1901,seberang jalan masjid terletak makam pangeran syarif hamid alkadrie keturunan sultan syarif abdurrahman alkadrie,1
1246,813577,jalan,1901,tahap operasi badr penyeberangan alobour insinyur tempir meriam air membuka jalan melewati tembok pasir tepi timur terusan,1
1247,813577,jalan,1902,tahap operasi badr insinyur tempir meriam air membuka jalan melewati tembok pasir tepi timur terusan,1
1248,813577,jalan,1902,tahap operasi badr penyeberangan alobour insinyur tempir meriam air membuka jalan melewati tembok pasir tepi timur terusan mendirikan jembatan mengoperasikan kapal feri,1
1249,815719,jalan,1901,tercatat 1982 fakultas tarbiyah iain walisongo salatiga hijrah kampus kampus milik tepatnya jalan caranggito 2 berubah jalan tentara pelajar 2,1
1250,815719,jalan,190b,tercatat 1982 fakultas tarbiyah iain walisongo salatiga hijrah kampus kampus milik tepatnya dijalan caranggito 2 berubah jalan tentara pelajar 2,1
1251,815719,jalan,190b,tercatat 1982 fakultas tarbiyah iain walisongo salatiga hijrah kampus kampus milik tepatnya jalan caranggito 2 berubah jalan tentara pelajar 2,1
1252,816793,jalan,1901,bandara dihubungkan jalan tol delhi gurgaon,2
1253,816793,jalan,190b,bandara dihubungkan jalan tol delhi gurgaon,1
1254,817220,jalan,1901,kemacetan jalan pondok indah strategis warga pinggiran jakarta depok tangsel dsb kantor jakarta,1
1255,817220,jalan,1901,kemacetan jalan pondok indah strategis warga pinggiran jakarta depok tangsel dsb kantor jakarta,1
1256,817220,jalan,190b,kemacetan jalan pondok indah strategis warga pinggiran jakarta depok tangsel dsb kantor jakarta,1
1257,820136,jalan,1901,1974 arsip nasional dipindahkan gedung jalan ampera jakarta selatan,2
1258,820136,jalan,190b,1974 arsip nasional dipindahkan gedung jalan ampera jakarta selatan,1
1259,821011,jalan,1901,transportasi desa kecamatan kemiri jalan kabupaten penghubung kecamatan kutoarjo wilayah dibagian utara kabupaten purworejo kecamatan bruno kabupaten wonosobo angutan desa colt,1
1260,821011,jalan,1902,transportasi desa kecamatan kemiri jalan kabupaten penghubung kecamatan kutoarjo wilayah dibagian utara kabupaten purworejo kecamatan bruno kabupaten wonosobo angutan desa colt,2
1261,822608,jalan,1901,jerman memelopori jalan bebas hambatan terkendali dual highway perang dunia cepat menciptakan persebaran jaringan reichsautobahn mengantisipasi penggunaannya keperluan perang,2
1262,822608,jalan,1901,jerman memelopori jalan bebas hambatan terkendali dual highway perang dunia cepat menciptakan persebaran jaringan reichsautobahn mengantisipasi penggunaannya keperluan perang,1
1263,822822,jalan,1904,jalan bumn perusahaan efisien menguntungkan go public,2
1264,822822,jalan,1904,jalan bumn perusahaan efisien menguntungkan perusahaan publik,1
1265,823126,jalan,190b,curug cibareuhbeuy salah air terjun administratif pemerintahan desa cibeusi kecamatan jalan cagak kabupaten subang provinsi jawa barat,1
1266,823126,jalan,190b,curug cibareuhbeuy salahsatu air terjun administratif pemerintahan desa cibeusi kecamatan jalan cagak kabupaten subang provinsi jawa barat,2
1267,823181,jalan,1901,sma negeri 6 cirebon terletak jalan dr wahidin sudirohusodo no79 kota cirebon jawa barat salah sekolah menengah negeri provinsi jawa barat indonesia,1
1268,823181,jalan,190b,sma negeri 6 cirebon terletak jalan dr wahidin sudirohusodo no79 kota cirebon jawa barat salah sekolah menengah negeri provinsi jawa barat indonesia,1
1269,823181,jalan,190b,sma negeri 6 cirebonterletak jalan dr wahidin sudirohusodo 79 kota cirebon jawa barat salah sekolah menengah negeri provinsi jawa barat indonesia,1
1270,824528,jam,0901,buku karya komprehensif geografi selat gibraltar searah jarum jam samudra atlantik maroko mengikuti pantai laut mediterania laut hitam,2
1271,824528,jam,090x,buku karya komprehensif geografi selat gibraltar searah jarum jam samudra atlantik maroko mengikuti pantai laut mediterania laut hitam,1
1272,824828,jam,0904,kapasitas jalan ditambah muncul dampak pengendara memakai rute alternatif memakai jalan bebas hambatan diperlebar pengendara bepergian nonsibuk jam sibuk beralih jam sibuk perilaku mengatur ulang jadwal pengguna transportasi beralih kendaraan pribadi,2
1273,824828,jam,0904,pengendara bepergian nonsibuk jam sibuk beralih jam sibuk perilaku mengatur ulang jadwal,1
1274,825219,jam,0902,20 aktivitas pelabuhan indonesia lumpuh 21 jam akibat aksi mogok kerja anggota organda unit angkutan barang khusus pelabuhan memprotes pengenaan ppn jasa angkutan darat jalan air,1
1275,825219,jam,0902,aktivitas pelabuhan indonesia lumpuh 21 jam akibat aksi mogok kerja anggota organda unit angkutan barang khusus pelabuhan memprotes pengenaan ppn jasa angkutan darat jalan air,2
1276,825254,jam,0901,jam digambarkan sampul majalah bulletin of the atomic scientists,2
1277,825254,jam,0901,jam digambarkan sampul majalah bulletin of the atomic scientists,1
1278,825324,jam,0902,cspan akronim cablesatellite public affairs network saluran televisi 24 jam amerika serikat menayangkan informasi seputar parlemen amerika serikat,1
1279,825324,jam,0902,cspan akronim cablesatellite public affairs network saluran televisi 24 jam amerika serikat menayangkan informasi seputar parlemen amerika serikat,2
1280,826182,jam,0903,transportasi pulau pantara timur kapal disediakan manajemen pulau kapal berangkat dermaga no 2223 marina ancol jam 0800 pagi boarding time jam 0730 pagi,2
1281,826182,jam,0903,transportasi pulau pantara timur kapal disediakan manajemen pulau kapal berangkat dermaga no 2223 marina ancol jam 0800 pagi boarding time jam 0730 pagi,1
1282,826383,jam,0903,edwards dinyatakan meninggal dunia 21 februari 1958 jam 215 pagi,2
1283,826383,jam,0903,edwards dinyatakan meninggal dunia 21 februari 1958 jam 215 pagi,1
1284,827466,jam,0902,tongu pria menikah berusia puluh tahunan mengunjungi chnju 4 jam seoul perjalanan kelas bisnis,1
1285,827466,jam,0902,tongu pria menikah berusia puluh tahunan mengunjungi chanju 4 jam seoul perjalanan kelas bisnis,1
1286,827466,jam,0902,tongu pria menikah berusia puluh tahunan mengunjungi chonju 4 jam seoul perjalanan kelas bisnis,1
1287,827526,jam,0902,hewan sabar berburu menunggu mangsaanjing laut menyelam 6 jam sang target melompat daratan langsung diterkam beruang,1
1288,827526,jam,0902,hewan sabar berburu menunggu mangsaanjing laut menyelam berjam jam sang target melompat daratan langsung diterkam beruang,1
1289,827526,jam,0904,hewan sabar berburu menunggu mangsaanjing laut menyelam berjam jam sang target melompat daratan langsung diterkam beruang,1
1290,827647,jam,090b,menerima ajakan hironobu kageyama bergabung supergrup jam project,1
1291,827647,jam,090c,menerima ajakan hironobu kageyama bergabung supergrup jam project,2
1292,828369,jam,0903,beliau meninggal jakarta kamis 11 juni 1951 jam 2200 7 syawal 1370 h usia 64,1
1293,828369,jam,0903,meninggal jakarta kamis 11 juni 1951 jam 2200 7 syawal 1370 h usia 64,2
1294,828506,jam,0901,serangkaian jam iodin eksperimental sistem atasiodin kaliumiodida natrium kloratand asam perkloratdengan reaksi,1
1295,828506,jam,0901,serangkaian jam iodin eksperimental sistem iodin kaliumiodida natrium klorat and asam perklorat reaksi,1
1296,828506,jam,0902,serangkaian jam iodin eksperimental sistem iodin kaliumiodida natrium klorat and asam perklorat reaksi,1
1297,829471,jam,0902,1800 jam kecelakaan staf rumah sakit rimini mengumumkan dipindahkan unit trauma utama rumah sakit maurizio bufalini cesena pembedahan,2
1298,829471,jam,0904,1800 jam kecelakaan staf rumah sakit rimini mengumumkan dipindahkan unit trauma utama rumah sakit maurizio bufalini cesena pembedahan,1
1299,829765,jam,0902,gold dapatkan online 2 jam 2 gold event speasial facebook lottery of destiny online,2
1300,829765,jam,0902,gold dapatkan online 2 jam 2 gold event spesial facebook lottery of destiny online,1
1301,830232,jam,0901,burghaslach berbatasan searah jarum jam utara geiselwind schlsselfeld vestenbergsgreuth markt taschendorf scheinfeld oberscheinfeld,1
1302,830232,jam,0901,burghaslach berbatasan searah jarum jam utara geiselwind schlusselfeld vestenbergsgreuth markt taschendorf scheinfeld oberscheinfeld,1
1303,830232,jam,0901,burghaslach berbatasan searah jarum jam utara geiselwind schlüsselfeld vestenbergsgreuth markt taschendorf scheinfeld oberscheinfeld,1
1304,830393,jam,0901,wilayah rumah jam oakwood jam dibangun 1904 potts and sons desain leeming and leeming diletakkan ujung roundhay park,1
1305,830393,jam,0901,wilayah rumah jam oakwood jam dibangun 1904 potts and sons desain leeming and leeming diletakkan ujung roundhay park jam kali dirancang pusat pasar kirkgate leeds,1
1306,830393,jam,090d,wilayah rumah jam oakwood dibangun 1904 potts and sons desain leeming and leeming diletakkan ujung roundhay park,1
1307,830586,jam,0902,ibukota kecamatan cisewu kota cisewu berjarak 86 km bandung ibukota provinsi jawa barat 110 km garut ibukota kabupaten garut ditempuh kurun 24 jam tergantung jenis kendaraan,2
1308,830586,jam,0902,ibukota kecamatan cisewu kota cisewu berjarak 86 km bandung ibukota provinsi jawa barat 110 km garut ibukota kabupaten garut ditempuh kurun 24 jam tergantung jenis kendaraan,1
1309,830629,jam,0902,kegiatan pembiasaan hariannya siswa madrasah membaca ayat suci alquran 15 menit dipandu guru pengajar jam,1
1310,830629,jam,0904,kegiatan pembiasaan hariannya siswa madrasah membaca ayat suci alquran 15 menit dipandu guru pengajar jam,2
1311,830772,jam,0902,ereksi sang betina sanggup berjam jam menjilati kelamin kekasihnya,1
1312,830772,jam,0904,ereksi sang betina sanggup berjam jam menjilati kelamin kekasihnya,1
1313,830772,jam,090x,ereksi sang betina sanggup berjamjam menjilati kelamin kekasihnya,1
1314,831305,jam,0902,penjaga kebun binatang bergantian susu buatan anak beruang botol susu 140 mililiter jam berita anak beruang membuka mata kalinya tajuk utama resmi nama,1
1315,831305,jam,0902,penjaga kebun binatang bergantian susu buatan anak beruang botol susu 140 mililiter jam,1
1316,831305,jam,0904,penjaga kebun binatang bergantian susu buatan anak beruang botol susu 140 mililiter jam berita anak beruang membuka mata kalinya tajuk utama resmi nama,1
1317,831709,jam,0904,shimon emma bertemu jam session terdorong menulis lagu,1
1318,831709,jam,090d,shimon emma bertemu jam session terdorong menulis lagu,1
1319,831709,jam,090x,shimon emma bertemu jam session terdorong menulis lagu,1
1320,832667,jaringan,3601,zat besi berperan peningkatan konsentrasi membantu pembentukan sel darah merah alat angkut oksigen sari zat gizi otak jaringan membutuhkan,1
1321,832667,jaringan,3601,zat besi berperan peningkatan konsentrasi membantu pembentukan sel darah merah alat angkut oksigen sari zat gizi otak jaringan membutuhkan,2
1322,832772,jaringan,3602,menyetujuinya membentuk tim members and affiliates of the intergalactic computer network anggota afiliasi jaringan komputer antargalaksi,1
1323,832772,jaringan,3602,menyetujuinya membentuk tim sebaga members and affiliates of the intergalactic computer network anggota afiliasi jaringan komputer antargalaksi,1
1324,832772,jaringan,3602,menyetujuinya membentuk tim members and affiliates of the intergalactic computer network anggota afiliasi jaringan komputer antargalaksi,1
